ut1_unix,gdlat,glon,tec,dtec,station,experiment_id,file,timestamp_utc,year,date,month,hour
1643601300.0,40.0,44.0,4.62185,0.753685,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 03:55:00+00:00,2022,2022-01-31,1,2022-01-31 03:00:00+00:00
1643601900.0,40.0,44.0,5.80907,0.756405,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 04:05:00+00:00,2022,2022-01-31,1,2022-01-31 04:00:00+00:00
1643602200.0,40.0,44.0,5.97571,0.763609,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 04:10:00+00:00,2022,2022-01-31,1,2022-01-31 04:00:00+00:00
1643605200.0,40.0,44.0,8.64764,1.30447,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:00:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643605500.0,40.0,44.0,8.79982,0.752769,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:05:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643606100.0,40.0,44.0,11.9957,1.30714,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:15:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643606400.0,40.0,44.0,12.0182,1.30266,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:20:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643607000.0,40.0,44.0,10.9064,1.31736,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:30:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643607300.0,40.0,44.0,10.812,1.30399,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:35:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643607600.0,40.0,44.0,11.2186,0.9213,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:40:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643607900.0,40.0,44.0,10.9834,0.921468,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:45:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643608200.0,40.0,44.0,10.8806,0.920367,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:50:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643608500.0,40.0,44.0,11.0001,0.920381,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 05:55:00+00:00,2022,2022-01-31,1,2022-01-31 05:00:00+00:00
1643608800.0,40.0,44.0,10.8849,0.752281,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:00:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643609100.0,40.0,44.0,11.5425,0.752151,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:05:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643609400.0,40.0,44.0,11.6151,0.65127,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:10:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643609700.0,40.0,44.0,11.8452,0.651461,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:15:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643610000.0,40.0,44.0,12.0014,0.751923,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:20:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643610300.0,40.0,44.0,12.4229,0.752014,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:25:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643610600.0,40.0,44.0,12.4472,0.752918,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:30:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643610900.0,40.0,44.0,12.4515,0.651926,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:35:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643611200.0,40.0,44.0,11.8989,0.434941,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:40:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643611500.0,40.0,44.0,12.4799,0.651958,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:45:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643611800.0,40.0,44.0,13.1367,0.752221,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:50:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643612100.0,40.0,44.0,14.2,0.920415,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 06:55:00+00:00,2022,2022-01-31,1,2022-01-31 06:00:00+00:00
1643612400.0,40.0,44.0,14.4245,0.753348,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:00:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643612700.0,40.0,44.0,14.9392,1.30248,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:05:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643613300.0,40.0,44.0,16.226,0.920597,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:15:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643613600.0,40.0,44.0,17.2266,1.30109,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:20:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643613900.0,40.0,44.0,15.3138,0.751855,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:25:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643614200.0,40.0,44.0,15.209,0.751896,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:30:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643614500.0,40.0,44.0,14.7868,1.30306,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:35:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643615100.0,40.0,44.0,14.1852,0.492408,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 07:45:00+00:00,2022,2022-01-31,1,2022-01-31 07:00:00+00:00
1643616900.0,40.0,44.0,17.0012,1.30131,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:15:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643617200.0,40.0,44.0,17.0957,1.30099,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:20:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643617500.0,40.0,44.0,17.2436,1.30109,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:25:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643617800.0,40.0,44.0,14.0953,1.30579,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:30:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643618100.0,40.0,44.0,13.9916,1.30288,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:35:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643618700.0,40.0,44.0,15.561,1.30085,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:45:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643619000.0,40.0,44.0,14.2491,0.922783,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:50:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643619300.0,40.0,44.0,14.4934,0.652743,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 08:55:00+00:00,2022,2022-01-31,1,2022-01-31 08:00:00+00:00
1643619600.0,40.0,44.0,14.8073,0.753029,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:00:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643620200.0,40.0,44.0,14.7145,1.30629,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:10:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643620500.0,40.0,44.0,14.6944,1.30811,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:15:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643622000.0,40.0,44.0,15.6207,1.30274,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:40:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643622300.0,40.0,44.0,15.1354,0.921467,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:45:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643622600.0,40.0,44.0,15.1757,0.921318,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:50:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643622900.0,40.0,44.0,15.2216,0.921871,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 09:55:00+00:00,2022,2022-01-31,1,2022-01-31 09:00:00+00:00
1643623200.0,40.0,44.0,15.7119,1.30174,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:00:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643623500.0,40.0,44.0,15.9216,1.30386,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:05:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643623800.0,40.0,44.0,16.092,1.35289,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:10:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643624100.0,40.0,44.0,16.8331,0.933366,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:15:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643624400.0,40.0,44.0,17.0304,0.930796,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:20:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643624700.0,40.0,44.0,17.3815,0.930818,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:25:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643625000.0,40.0,44.0,17.7156,0.929864,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:30:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643625300.0,40.0,44.0,18.0607,0.762631,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:35:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643625600.0,40.0,44.0,18.346,0.929726,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:40:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643625900.0,40.0,44.0,17.9098,1.32754,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:45:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643626500.0,40.0,44.0,19.2881,1.3022,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 10:55:00+00:00,2022,2022-01-31,1,2022-01-31 10:00:00+00:00
1643626800.0,40.0,44.0,18.8199,0.924735,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:00:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643627100.0,40.0,44.0,18.0303,1.3061,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:05:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643627400.0,40.0,44.0,18.2351,1.30613,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:10:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643627700.0,40.0,44.0,18.7369,0.753511,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:15:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643628000.0,40.0,44.0,18.5538,0.655048,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:20:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643628300.0,40.0,44.0,17.4931,0.653305,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:25:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643628600.0,40.0,44.0,17.542,0.65355,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:30:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643628900.0,40.0,44.0,17.535,1.30803,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:35:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643629800.0,40.0,44.0,18.7925,0.764633,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:50:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643630100.0,40.0,44.0,18.6286,0.759841,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 11:55:00+00:00,2022,2022-01-31,1,2022-01-31 11:00:00+00:00
1643630400.0,40.0,44.0,17.6219,0.923667,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 12:00:00+00:00,2022,2022-01-31,1,2022-01-31 12:00:00+00:00
1643630700.0,40.0,44.0,17.0691,0.924175,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 12:05:00+00:00,2022,2022-01-31,1,2022-01-31 12:00:00+00:00
1643631000.0,40.0,44.0,14.91,1.31064,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 12:10:00+00:00,2022,2022-01-31,1,2022-01-31 12:00:00+00:00
1643631300.0,40.0,44.0,14.3165,1.30961,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 12:15:00+00:00,2022,2022-01-31,1,2022-01-31 12:00:00+00:00
1643631600.0,40.0,44.0,13.6575,1.30873,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 12:20:00+00:00,2022,2022-01-31,1,2022-01-31 12:00:00+00:00
1643631900.0,40.0,44.0,13.1727,1.31488,ARUC,100008777,/opt/openmadrigal/madroot/experiments4/2022/gps/31jan22/gps220131g.002.hdf5,2022-01-31 12:25:00+00:00,2022,2022-01-31,1,2022-01-31 12:00:00+00:00
