interval_start_utc,station_id,cell_gdlat,cell_glon,cell_lat_bounds,cell_lon_bounds,vtec_tecu,valid_observation_count,within_hour_spread_tecu,largest_internal_gap_s,provider_dtec_summary,aggregation_config_id,target_valid,phase_id,source_id,target_definition_id,lineage_caveat
2022-11-01T13:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",29.8184,32,4.6769,1500.0,0.6706595,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T14:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",22.9274,48,7.411899999999999,300.0,0.4344165,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T15:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",15.042449999999999,32,5.549099999999999,300.0,0.5381795,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T16:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",11.7341,36,1.0168999999999997,300.0,0.752232,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T17:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",8.45165,28,2.59966,600.0,1.30332,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T18:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",6.62674,32,1.0910900000000003,300.0,0.6215375,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T19:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",7.120795,48,0.4280299999999997,300.0,0.49628,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T20:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",6.71593,48,0.90327,300.0,0.4023105,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T21:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",7.21398,48,1.2711499999999996,300.0,0.37683500000000003,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T22:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",7.0911,48,0.7422199999999997,300.0,0.447382,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-01T23:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",6.468905,24,0.23772000000000038,300.0,0.6170100000000001,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T00:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",5.17936,36,0.5638899999999998,300.0,0.532385,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T01:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",5.5930800000000005,48,1.61782,300.0,0.47622200000000003,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T02:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",2.868595,48,1.7070100000000004,300.0,0.46096400000000004,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T03:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",3.0556,48,5.454750000000001,300.0,0.531468,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T04:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",11.88315,48,6.66192,300.0,0.492214,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T05:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",19.523400000000002,48,4.9361,300.0,0.5919055,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T06:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",24.4535,48,4.821100000000001,300.0,0.492306,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T07:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",30.90585,48,6.368099999999998,300.0,0.6511370000000001,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T08:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",33.161950000000004,48,1.411200000000001,300.0,0.5318245,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T09:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",32.9705,40,1.3408000000000015,300.0,0.701734,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T10:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",36.5706,20,2.335799999999999,2400.0,0.921574,ff984e9f2e2a,False,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T11:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",38.364900000000006,48,2.5060999999999964,300.0,0.6170105,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
2022-11-02T12:00:00Z,BSHM,32,35,"[32, 33)","[35, 36)",36.61425,48,4.925400000000003,300.0,0.476383,ff984e9f2e2a,True,P1A,GNSS_VTEC,GRIDDed_VTEC_1H,"The Phase 1 target is location-sampled gridded VTEC (Madrigal cell), never receiver-specific station-observed VTEC, and it carries its own distinct target_definition_id. The Phase 1 grid-cell target population is not the Phase 2 IPP target population: no numerical equivalence between the Phase 1 and Phase 2 targets is claimed, and Phase 2 is a fixed-protocol replication on a new target lineage, not a second statistically independent blind test (Vision 2.2, 6.6). Part of any measured IRI or GIM difference is a geometry and sampling artefact rather than skill: Phase 1 compares a grid cell against a station-coordinate evaluation, Phase 2 an IPP cloud against a zenith estimate (Vision 6.6)."
