ut1_unix,gdlat,glon,tec,dtec,station,experiment_id,file,timestamp_utc,year,date,month,hour
1651276800.0,40.0,44.0,8.11311,0.753329,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:00:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651277100.0,40.0,44.0,8.0673,0.752341,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:05:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651277400.0,40.0,44.0,7.98996,0.752785,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:10:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651277700.0,40.0,44.0,7.97654,0.922022,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:15:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651278000.0,40.0,44.0,7.91331,1.30401,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:20:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651278300.0,40.0,44.0,6.30687,0.672902,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:25:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651278600.0,40.0,44.0,6.03466,0.422464,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:30:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651278900.0,40.0,44.0,6.83591,0.760329,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:35:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651279200.0,40.0,44.0,7.03861,1.3023,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:40:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651279500.0,40.0,44.0,6.94958,1.30225,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:45:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651279800.0,40.0,44.0,6.876,1.30242,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:50:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651280100.0,40.0,44.0,6.82099,0.924086,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 00:55:00+00:00,2022,2022-04-30,4,2022-04-30 00:00:00+00:00
1651281000.0,40.0,44.0,9.35458,1.30574,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 01:10:00+00:00,2022,2022-04-30,4,2022-04-30 01:00:00+00:00
1651281300.0,40.0,44.0,9.33069,1.30187,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 01:15:00+00:00,2022,2022-04-30,4,2022-04-30 01:00:00+00:00
1651281600.0,40.0,44.0,9.31981,1.30179,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 01:20:00+00:00,2022,2022-04-30,4,2022-04-30 01:00:00+00:00
1651281900.0,40.0,44.0,9.32157,1.3018,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 01:25:00+00:00,2022,2022-04-30,4,2022-04-30 01:00:00+00:00
1651282500.0,40.0,44.0,5.31476,1.38166,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 01:35:00+00:00,2022,2022-04-30,4,2022-04-30 01:00:00+00:00
1651284300.0,40.0,44.0,10.9308,1.30135,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 02:05:00+00:00,2022,2022-04-30,4,2022-04-30 02:00:00+00:00
1651284600.0,40.0,44.0,11.411,1.30134,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 02:10:00+00:00,2022,2022-04-30,4,2022-04-30 02:00:00+00:00
1651284900.0,40.0,44.0,11.7557,1.30136,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 02:15:00+00:00,2022,2022-04-30,4,2022-04-30 02:00:00+00:00
1651285800.0,40.0,44.0,11.9727,1.30321,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 02:30:00+00:00,2022,2022-04-30,4,2022-04-30 02:00:00+00:00
1651286100.0,40.0,44.0,12.2815,1.30169,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 02:35:00+00:00,2022,2022-04-30,4,2022-04-30 02:00:00+00:00
1651287300.0,40.0,44.0,12.223,0.767779,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 02:55:00+00:00,2022,2022-04-30,4,2022-04-30 02:00:00+00:00
1651287600.0,40.0,44.0,12.4601,0.588563,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:00:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651287900.0,40.0,44.0,12.2929,0.78995,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:05:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651289700.0,40.0,44.0,18.9287,1.30211,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:35:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651290000.0,40.0,44.0,19.2819,1.30211,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:40:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651290300.0,40.0,44.0,19.7536,1.30203,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:45:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651290600.0,40.0,44.0,18.0773,0.582232,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:50:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651290900.0,40.0,44.0,18.051,0.483606,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 03:55:00+00:00,2022,2022-04-30,4,2022-04-30 03:00:00+00:00
1651291200.0,40.0,44.0,18.2261,0.440979,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:00:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651291500.0,40.0,44.0,18.4364,0.467044,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:05:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651291800.0,40.0,44.0,19.4296,0.655339,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:10:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651292100.0,40.0,44.0,23.2521,1.30441,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:15:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651292400.0,40.0,44.0,24.1538,1.30417,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:20:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651292700.0,40.0,44.0,25.0954,1.30418,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:25:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651293000.0,40.0,44.0,25.0943,0.921381,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:30:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651293300.0,40.0,44.0,25.5684,0.92162,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:35:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651293600.0,40.0,44.0,27.9751,0.924972,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:40:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651293900.0,40.0,44.0,29.0415,1.31075,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:45:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651294200.0,40.0,44.0,29.3617,0.923991,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:50:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651294500.0,40.0,44.0,30.2739,0.92413,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 04:55:00+00:00,2022,2022-04-30,4,2022-04-30 04:00:00+00:00
1651294800.0,40.0,44.0,31.0031,0.924953,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 05:00:00+00:00,2022,2022-04-30,4,2022-04-30 05:00:00+00:00
1651295100.0,40.0,44.0,32.0685,0.759086,ARUC,100008931,/opt/openmadrigal/madroot/experiments4/2022/gps/30apr22/gps220430g.002.hdf5,2022-04-30 05:05:00+00:00,2022,2022-04-30,4,2022-04-30 05:00:00+00:00
