ut1_unix,gdlat,glon,tec,dtec,station,experiment_id,file,timestamp_utc,year,date,month,hour
1656547200.0,40.0,44.0,6.76355,1.30437,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:00:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656547500.0,40.0,44.0,6.80879,1.30469,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:05:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656547800.0,40.0,44.0,6.92317,1.30507,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:10:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656548100.0,40.0,44.0,8.15941,0.92529,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:15:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656548400.0,40.0,44.0,8.17331,0.939381,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:20:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656548700.0,40.0,44.0,7.2422,1.3047,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:25:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656549000.0,40.0,44.0,7.28424,1.30502,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:30:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656549300.0,40.0,44.0,7.26911,1.33226,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:35:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656550500.0,40.0,44.0,6.78598,1.30942,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 00:55:00+00:00,2022,2022-06-30,6,2022-06-30 00:00:00+00:00
1656550800.0,40.0,44.0,7.17643,0.924474,ARUC,100008776,/opt/openmadrigal/madroot/experiments4/2022/gps/30jun22/gps220630g.002.hdf5,2022-06-30 01:00:00+00:00,2022,2022-06-30,6,2022-06-30 01:00:00+00:00
